회의록구분,대수,회의구분,위원회,회수,피감사기관,회의일자,발언자,발언순번,발언내용,기관구분
서울특별시의회 회의록,9대,행정사무감사,교육위원회,제277회[정례회] (2017.11.01 ~ 2017.12.20),"교육정책국, 교육연구정보원, 과학전시관, 교육연수원, 유아교육진흥원(2)",2017.11.14 화요일,김경자(양천),7237,"그리고 지금 제가 노동전문교과를 개발해 보라고 그랬는데 교육행정국에서는 교육정책국 소관이라고 그러더라고요. 그런데 학생인권과에서 하는 것은 콘텐츠형 노동인권 보조교재입니다. 1년 전부터 제가 노동 관련 교과서를 개발해서 실업계 고3 아이들이 전문교과로 선택할 수 있도록 해 달라고 구의역 사건 난 이후로 계속 부탁하고 있습니다. 그런데 보니까 경기도에서 만든 것은 만화콘텐츠더라고요. 그렇게 말고 전문교과현황 제가 제출하라고 그래서 받아 보니까 전문교과로 해서 교과 개발할 수 있잖아요, 노동 관련 교과서.",위원
서울특별시의회 회의록,9대,행정사무감사,교육위원회,제277회[정례회] (2017.11.01 ~ 2017.12.20),"교육정책국, 교육연구정보원, 과학전시관, 교육연수원, 유아교육진흥원(2)",2017.11.14 화요일,교육정책국장 윤오영,7238,그 부분은 민주시민과장님이 답변드리도록 하겠습니다.,교육정책국장
서울특별시의회 회의록,9대,행정사무감사,교육위원회,제277회[정례회] (2017.11.01 ~ 2017.12.20),"교육정책국, 교육연구정보원, 과학전시관, 교육연수원, 유아교육진흥원(2)",2017.11.14 화요일,김경자(양천),7239,과장님 나와 주시기 바랍니다.,위원
서울특별시의회 회의록,9대,행정사무감사,교육위원회,제277회[정례회] (2017.11.01 ~ 2017.12.20),"교육정책국, 교육연구정보원, 과학전시관, 교육연수원, 유아교육진흥원(2)",2017.11.14 화요일,민주시민교육과장 임세훈,7240,"민주시민교육과장 임세훈입니다. 지금 위원님 말씀하신 대로 경기도에서 개발한 표준교안 있지 않습니까? 저희가 저작권을 허가 받아서 교사용 지도서로 그것을 저희가 인쇄해서 배부 준비하고 있고요. 그리고 학생들 교재는 위원님 말씀하신 대로 만화용 교재로 개발한 인권꿀팁, 노동권리꿀팁 지금 활용하려고 하는데 지금 인권센터에 노동전문관이 와 계시잖아요. 그래서 위원님이 전부터 계속 지적해 오셨고 제안도 주셨고 그리고 현재 김생환 위원장님께서 조례도 제정을 제안하고 계시기 때문에 저희가 금년부터 준비를 해서 위원님 제안하신 그런 자체교재 개발을 준비해서 하려고 준비하고 있습니다.",민주시민교육과장
서울특별시의회 회의록,9대,행정사무감사,교육위원회,제277회[정례회] (2017.11.01 ~ 2017.12.20),"교육정책국, 교육연구정보원, 과학전시관, 교육연수원, 유아교육진흥원(2)",2017.11.14 화요일,김경자(양천),7241,"학생인권과에서 하는 것은 사후에 대한, 노동인권보호관도 대체로 사후에 일이 벌어졌을 때 어떤 상담이나 처리를 해 주는 수준이고요. 제가 얘기하는 것은 사전에 특성화고라든지 실업계고 아이들이 과목으로 선택해서 노동에 관한 권리라든지 노동인권이라든지 이런 것들을 알 수 있도록 교과목 개발을 해 달라는 얘기입니다.",위원
서울특별시의회 회의록,9대,행정사무감사,교육위원회,제277회[정례회] (2017.11.01 ~ 2017.12.20),"교육정책국, 교육연구정보원, 과학전시관, 교육연수원, 유아교육진흥원(2)",2017.11.14 화요일,교육정책국장 윤오영,7242,교육감 인정과목으로 해 달라는 말씀이신 거지요?,교육정책국장
서울특별시의회 회의록,9대,행정사무감사,교육위원회,제277회[정례회] (2017.11.01 ~ 2017.12.20),"교육정책국, 교육연구정보원, 과학전시관, 교육연수원, 유아교육진흥원(2)",2017.11.14 화요일,김경자(양천),7243,"네, 전문교과로요. 그런데 지금 와서 보니까 그냥 교사용 무슨 보조교재 수준 정도로 하고 이러는데 구의역 사건이 났을 때 과연 아이들이 내가 대한민국 시민으로서 어떤 정도 수준의 노동의 권리가 있고 권익이 있는지에 대한 인식이 아직 안 되어 있는 거예요, 고3 아이들 입장에서는 취직하고 싶은 욕심만 있고. 그래서 기본적인 인권조차도 보장되지 못하고 진짜 실제로 장인홍 위원님이 말씀하셨습니다만 아침 9시부터 출근해서 노동자들하고 똑같이 노동 하고도 제대로 임금 한 푼 안 받고 취업으로 연결되기만을 바라는 현상이라서 교육부나 노동부에서는 똑같이 노동에 투입되고 있으면 임금을 주라는 겁니다. 그런데 안 하고 있잖아요.",위원
서울특별시의회 회의록,9대,행정사무감사,교육위원회,제277회[정례회] (2017.11.01 ~ 2017.12.20),"교육정책국, 교육연구정보원, 과학전시관, 교육연수원, 유아교육진흥원(2)",2017.11.14 화요일,민주시민교육과장 임세훈,7244,제가 잠깐 좀…….,민주시민교육과장
서울특별시의회 회의록,9대,행정사무감사,교육위원회,제277회[정례회] (2017.11.01 ~ 2017.12.20),"교육정책국, 교육연구정보원, 과학전시관, 교육연수원, 유아교육진흥원(2)",2017.11.14 화요일,김경자(양천),7245,네.,위원
서울특별시의회 회의록,9대,행정사무감사,교육위원회,제277회[정례회] (2017.11.01 ~ 2017.12.20),"교육정책국, 교육연구정보원, 과학전시관, 교육연수원, 유아교육진흥원(2)",2017.11.14 화요일,민주시민교육과장 임세훈,7246,"지금 특성화고 같은 경우는 제가 알기로 사이버로 해서 18시간 사전교육 받게 되어 있지 않습니까? 지금 아르바이트하는 학생들이 노동에 대한 가치를 제대로 존중 받지 못하는 그런 구조로 되어 있고 아르바이트 학생들도 제가 자료를 보니까 한 40%는 법 규정도 모른다고 할 정도로, 그리고 노동인권교육도 사실은 철저히 더 받았으면 좋겠다는 의견들이 많이 있더라고요. 그래서 저희가 지금 직업진로교육과 쪽하고 해서 지금 자치구에도 노동복지센터가 4개 구에 설치가 되어 있더라고요. 그게 내년도에는 9개로 확대가 된다고 해서 저희가 서울시와 저희 교육청 그리고 직업진로과랑 전반적인 부분에 대해서 학생들의 노동권리에 대한 인식을 준비를 대비할 수 있도록 철저히 큰 그림 속에서 논의하고 있다는 점…….",민주시민교육과장
서울특별시의회 회의록,9대,행정사무감사,교육위원회,제277회[정례회] (2017.11.01 ~ 2017.12.20),"교육정책국, 교육연구정보원, 과학전시관, 교육연수원, 유아교육진흥원(2)",2017.11.14 화요일,김경자(양천),7247,그것은 정식교과목으로 채택할 수 있도록 해서 본인들의 권리라든지 이런 것을 알고 현장으로 나갈 수 있도록 교육과정에 포함되기를 바라고요. 들어가 주시기 바랍니다.,위원
서울특별시의회 회의록,9대,행정사무감사,교육위원회,제277회[정례회] (2017.11.01 ~ 2017.12.20),"교육정책국, 교육연구정보원, 과학전시관, 교육연수원, 유아교육진흥원(2)",2017.11.14 화요일,민주시민교육과장 임세훈,7248,고맙습니다.,민주시민교육과장
서울특별시의회 회의록,9대,행정사무감사,교육위원회,제277회[정례회] (2017.11.01 ~ 2017.12.20),"교육정책국, 교육연구정보원, 과학전시관, 교육연수원, 유아교육진흥원(2)",2017.11.14 화요일,김경자(양천),7249,"그리고 상담교사를 많이 늘려달라는 부탁을 했는데 그런 여러 가지 학교폭력이나 이런 것들을 사전에 예방할 수 있어야 되잖아요. 사후에 폭력위원회의 결정을 가지고 지속적으로 갈등을 일으킬 것이 아니라 현장에서 아이들이 그런 것들을, 상담교사제도라든지 이런 게 정착될 수 있도록 방향을 잡아 주시기 바랍니다, 제발.",위원
서울특별시의회 회의록,9대,행정사무감사,교육위원회,제277회[정례회] (2017.11.01 ~ 2017.12.20),"교육정책국, 교육연구정보원, 과학전시관, 교육연수원, 유아교육진흥원(2)",2017.11.14 화요일,교육정책국장 윤오영,7250,"전문상담교사의 경우에 교육부에서 정원을 별도로 주거든요. 일반교사와 별도로 주는데 그 정원을 학교만큼 주지 않아서, 올해 공무원 증원 계획에서 교육부에서 지금까지 일반교사 말고 전문상담교사라든지 보건교사라든지 유치원 특수교사라든지 이런 쪽에 그동안에 정원을 다 못 줬던 그런 쪽을 확대해서 주고 있기 때문에…….",교육정책국장
서울특별시의회 회의록,9대,행정사무감사,교육위원회,제277회[정례회] (2017.11.01 ~ 2017.12.20),"교육정책국, 교육연구정보원, 과학전시관, 교육연수원, 유아교육진흥원(2)",2017.11.14 화요일,김경자(양천),7251,서울시교육청이 보다 적극적으로 요청을 하시고요.,위원
서울특별시의회 회의록,9대,행정사무감사,교육위원회,제277회[정례회] (2017.11.01 ~ 2017.12.20),"교육정책국, 교육연구정보원, 과학전시관, 교육연수원, 유아교육진흥원(2)",2017.11.14 화요일,교육정책국장 윤오영,7252,"네, 그렇게 하겠습니다.",교육정책국장
서울특별시의회 회의록,9대,행정사무감사,교육위원회,제277회[정례회] (2017.11.01 ~ 2017.12.20),"교육정책국, 교육연구정보원, 과학전시관, 교육연수원, 유아교육진흥원(2)",2017.11.14 화요일,김경자(양천),7253,"상담교사뿐만 아니라 아이들이 자퇴를 하고 전학을 가고 그러는 것을, 교권침해 가해자에 대해서 요구하는데 그런 학생들이 계속 학교를 돌면서 돌림빵을 합니다. 그러다가 자퇴를 하고 학교 밖 청소년이 되고 이러거든요. 지난번에 생리대 문제 때문에 통계를 봤을 때 여학생만도 6,800명이에요, 학교 밖 청소년이. 그러면 남학생까지 하면 훨씬 많거든요. 그렇게 과연 전학만 시키는 것이 해답인 건지, 학교 밖에 그렇게 된 아이들을 위한 다른 교육을 시킬 수 있는 시스템을 만들어야 되는 것 아니에요? 어떤 아이들은 네 번을 전학한 애도 있더라고요.",위원
서울특별시의회 회의록,9대,행정사무감사,교육위원회,제277회[정례회] (2017.11.01 ~ 2017.12.20),"교육정책국, 교육연구정보원, 과학전시관, 교육연수원, 유아교육진흥원(2)",2017.11.14 화요일,교육정책국장 윤오영,7254,"네, 맞습니다. 사실은 학교에서 예방하고 상담하는 것이 더 중요하고요, 학교에서 전학을 보내는 것보다는 최대한 학교에서 교육을 하는 것이 맞다고 봅니다. 그리고 정 최악의 경우에 나가는 그런 경우의 학생들도 방치하지 않도록, 이번에 고교학점제라든지 이런 부분이 만약에 되게 되면 그런 학생들도 외부에서 별도로 공부하고 오는 그런 시스템을 만들어서 그렇게 되는 것을 학점으로 인정하는…….",교육정책국장
서울특별시의회 회의록,9대,행정사무감사,교육위원회,제277회[정례회] (2017.11.01 ~ 2017.12.20),"교육정책국, 교육연구정보원, 과학전시관, 교육연수원, 유아교육진흥원(2)",2017.11.14 화요일,김경자(양천),7255,"외부에서 별도로 공부할 수 있는 것을 어드바이스한다고 그럴까요, 관리해 줄 수 있는 기관 같은 것도 서울시교육청 안에 하나 있어 주면 아이들이 자발적으로, 인터넷 사이버과정이 있다는 것만 만들어 놓지 마시고 학교 밖 청소년들이 그런 사이버교육을 받을 수 있도록 연결될 수 있는 시스템 체계를 만들어야 되지 않겠어요?",위원
서울특별시의회 회의록,9대,행정사무감사,교육위원회,제277회[정례회] (2017.11.01 ~ 2017.12.20),"교육정책국, 교육연구정보원, 과학전시관, 교육연수원, 유아교육진흥원(2)",2017.11.14 화요일,교육정책국장 윤오영,7256,학교 밖 청소년의 경우는 서울시하고 우리 교육청이 협의해서 그런 쪽으로 앞으로 발전해 나가야 될 것이라고 생각합니다.,교육정책국장
서울특별시의회 회의록,9대,행정사무감사,교육위원회,제277회[정례회] (2017.11.01 ~ 2017.12.20),"교육정책국, 교육연구정보원, 과학전시관, 교육연수원, 유아교육진흥원(2)",2017.11.14 화요일,김경자(양천),7257,그것을 발전해 나가겠다고 그러시지 말고 구체적인 계획을 수립해 주십시오.,위원
서울특별시의회 회의록,9대,행정사무감사,교육위원회,제277회[정례회] (2017.11.01 ~ 2017.12.20),"교육정책국, 교육연구정보원, 과학전시관, 교육연수원, 유아교육진흥원(2)",2017.11.14 화요일,교육정책국장 윤오영,7258,현재 고교학점제 그쪽과 같이 되어서 하고 있는데 고교학점제가 2022년에 완성되는 상황이거든요.,교육정책국장
서울특별시의회 회의록,9대,행정사무감사,교육위원회,제277회[정례회] (2017.11.01 ~ 2017.12.20),"교육정책국, 교육연구정보원, 과학전시관, 교육연수원, 유아교육진흥원(2)",2017.11.14 화요일,김경자(양천),7259,"지금 학교 밖에 있는 아이들은 다 학령기를 지나가네요? 지금 이 자리에 있는 아이들, 지금 학교 밖에서 이 학교 저 학교를 돌림빵하는 아이들이 구제될 수 있는 방안을 만들어 보자고요.",위원
